TaskName,GenerationTime,TaskID,TaskSize,CyclesPerBit,TransBitRate,DDL,SrcName
t695,712.0,695,80,971,20,65,n44
t696,713.0,696,39,112,20,98,n22
t697,713.0,697,97,893,20,63,n36
t698,713.0,698,58,884,10,76,n45
t699,715.0,699,81,866,40,43,n4
t700,715.0,700,55,299,30,92,n14
t701,717.0,701,69,686,10,82,n48
t702,719.0,702,54,881,20,28,n15
t703,720.0,703,87,313,20,22,n15
t704,720.0,704,69,158,30,33,n35
t705,721.0,705,46,481,30,28,n42
t706,723.0,706,13,903,30,23,n45
t707,725.0,707,52,331,40,97,n49
t708,726.0,708,71,973,30,93,n24
t709,728.0,709,43,398,10,83,n16
t710,730.0,710,15,527,10,68,n0
t711,730.0,711,25,728,20,83,n20
t712,732.0,712,12,458,30,99,n15
t713,734.0,713,53,849,10,98,n37
t714,736.0,714,84,859,20,77,n36
t715,738.0,715,12,590,30,63,n24
t716,738.0,716,23,661,40,74,n32
t717,738.0,717,90,713,40,46,n48
t718,740.0,718,15,314,20,75,n5
t719,741.0,719,32,293,30,57,n15
t720,741.0,720,22,877,30,22,n39
t721,742.0,721,44,670,40,68,n4
t722,742.0,722,56,440,20,64,n44
t723,743.0,723,93,776,10,57,n5
t724,743.0,724,80,676,10,59,n5
t725,744.0,725,64,728,10,94,n30
t726,747.0,726,99,526,30,65,n20
t727,750.0,727,76,895,40,67,n35
t728,751.0,728,52,173,40,59,n7
t729,751.0,729,96,397,10,66,n17
t730,754.0,730,79,740,20,75,n5
t731,754.0,731,66,420,30,20,n8
t732,754.0,732,24,795,30,73,n18
t733,754.0,733,94,548,30,97,n18
t734,756.0,734,69,631,20,65,n0
t735,759.0,735,18,121,30,38,n11
t736,759.0,736,67,195,20,88,n13
t737,760.0,737,43,919,40,24,n21
t738,760.0,738,35,650,30,95,n29
t739,760.0,739,64,147,30,91,n49
t740,762.0,740,93,727,40,64,n2
t741,762.0,741,52,446,10,35,n7
t742,765.0,742,58,315,20,68,n41
t743,766.0,743,17,703,30,41,n35
t744,767.0,744,34,667,40,95,n31
t745,768.0,745,45,397,40,74,n43
t746,769.0,746,70,680,40,52,n41
t747,770.0,747,41,999,40,27,n18
t748,770.0,748,17,173,30,47,n22
t749,771.0,749,76,760,30,92,n0
t750,771.0,750,41,517,20,25,n2
t751,771.0,751,15,872,30,23,n32
t752,773.0,752,21,908,40,55,n45
t753,776.0,753,21,979,40,44,n8
t754,776.0,754,59,751,40,31,n30
t755,776.0,755,42,638,10,71,n38
t756,777.0,756,71,743,20,96,n19
t757,777.0,757,54,592,20,82,n42
t758,778.0,758,29,667,30,43,n14
t759,778.0,759,85,677,10,36,n21
t760,780.0,760,94,461,30,70,n14
t761,782.0,761,11,542,10,95,n38
t762,783.0,762,74,668,20,52,n23
t763,788.0,763,92,598,20,25,n7
t764,788.0,764,15,998,30,89,n30
t765,789.0,765,59,277,30,93,n11
t766,789.0,766,34,869,20,22,n16
t767,790.0,767,64,718,20,36,n8
t768,790.0,768,84,981,40,41,n47
t769,791.0,769,72,859,40,47,n14
t770,792.0,770,73,202,20,88,n22
t771,792.0,771,58,956,40,86,n43
t772,793.0,772,57,371,30,75,n27
t773,794.0,773,48,548,10,53,n7
t774,796.0,774,80,409,20,75,n7
t775,796.0,775,73,778,40,97,n27
t776,796.0,776,32,173,20,34,n49
t777,797.0,777,84,228,30,76,n48
t778,798.0,778,72,346,40,60,n43
t779,801.0,779,65,724,10,32,n5
t780,802.0,780,70,487,40,69,n26
t781,804.0,781,83,805,10,92,n24
t782,805.0,782,17,673,20,91,n6
t783,805.0,783,67,858,10,39,n34
t784,805.0,784,50,226,40,49,n45
t785,806.0,785,93,275,40,77,n14
t786,807.0,786,17,648,20,65,n10
t787,807.0,787,68,600,40,95,n39
t788,808.0,788,37,929,40,48,n7
t789,808.0,789,57,457,40,78,n21
t790,810.0,790,21,276,10,51,n25
t791,810.0,791,91,275,20,72,n33
t792,814.0,792,97,871,40,29,n24
t793,814.0,793,23,506,20,73,n32
t794,815.0,794,30,796,30,80,n5
t795,818.0,795,29,985,30,41,n31
t796,818.0,796,28,556,40,53,n36
t797,818.0,797,97,355,40,35,n43
t798,820.0,798,38,873,30,21,n10
t799,821.0,799,76,965,30,98,n23
t800,822.0,800,67,602,20,99,n28
t801,822.0,801,22,809,10,21,n35
t802,824.0,802,59,673,40,36,n3
t803,825.0,803,48,766,10,76,n13
t804,825.0,804,93,509,20,83,n19
t805,825.0,805,53,455,20,91,n31
t806,826.0,806,54,619,40,41,n17
t807,827.0,807,37,319,20,87,n28
t808,828.0,808,27,349,40,88,n30
t809,828.0,809,56,336,40,50,n48
t810,829.0,810,89,380,20,24,n0
t811,829.0,811,16,547,40,31,n32
t812,829.0,812,77,911,10,74,n45
t813,830.0,813,95,488,30,81,n21
t814,834.0,814,90,224,40,67,n40
t815,835.0,815,40,942,20,53,n3
t816,835.0,816,48,421,40,83,n13
t817,835.0,817,64,690,30,46,n19
t818,835.0,818,13,774,10,24,n42
t819,838.0,819,40,354,30,82,n14
t820,838.0,820,65,722,10,28,n46
t821,840.0,821,90,306,10,55,n20
t822,842.0,822,12,401,40,75,n41
t823,843.0,823,77,994,40,37,n33
t824,844.0,824,56,598,30,63,n4
t825,844.0,825,91,418,30,64,n39
t826,845.0,826,56,634,30,57,n1
t827,845.0,827,66,372,30,76,n40
t828,846.0,828,29,981,40,97,n11
t829,849.0,829,54,594,30,92,n13
t830,849.0,830,48,861,20,88,n15
t831,850.0,831,81,431,30,65,n11
t832,850.0,832,84,947,40,23,n31
t833,852.0,833,90,245,10,80,n29
t834,852.0,834,97,700,30,39,n30
t835,854.0,835,35,363,20,49,n19
t836,855.0,836,80,812,30,26,n1
t837,855.0,837,90,260,40,87,n41
t838,857.0,838,100,496,40,73,n8
t839,857.0,839,71,108,20,24,n39
t840,858.0,840,41,549,20,35,n14
t841,859.0,841,65,529,30,84,n12
t842,860.0,842,52,543,40,67,n5
t843,861.0,843,89,329,30,49,n3
t844,861.0,844,30,424,10,31,n45
t845,862.0,845,70,206,20,43,n27
t846,862.0,846,43,859,30,42,n40
t847,864.0,847,97,216,20,46,n27
t848,865.0,848,44,449,20,37,n18
t849,865.0,849,49,697,10,34,n47
t850,866.0,850,97,669,40,25,n3
t851,866.0,851,43,345,40,55,n8
t852,867.0,852,76,968,40,85,n30
t853,868.0,853,46,893,40,89,n5
t854,869.0,854,16,293,40,65,n42
t855,871.0,855,35,296,30,73,n19
t856,872.0,856,89,172,30,47,n40
t857,872.0,857,13,860,20,71,n40
t858,875.0,858,32,364,30,93,n20
t859,875.0,859,84,160,10,36,n26
t860,875.0,860,55,201,40,89,n41
t861,876.0,861,73,424,20,48,n19
t862,877.0,862,82,789,20,77,n18
t863,877.0,863,79,913,10,39,n23
t864,879.0,864,80,143,30,46,n41
t865,881.0,865,15,364,30,54,n3
t866,882.0,866,46,720,10,29,n7
t867,882.0,867,28,795,40,32,n19
t868,884.0,868,47,975,40,20,n17
t869,884.0,869,49,908,30,92,n42
t870,885.0,870,15,839,30,61,n9
t871,885.0,871,83,481,10,23,n24
t872,891.0,872,13,702,40,31,n37
t873,892.0,873,91,200,20,31,n31
t874,896.0,874,99,501,10,94,n15
t875,900.0,875,21,979,10,33,n10
t876,900.0,876,55,195,20,63,n38
t877,901.0,877,53,688,20,53,n40
t878,902.0,878,37,982,40,97,n34
t879,903.0,879,44,768,10,21,n5
t880,904.0,880,12,574,40,55,n14
t881,905.0,881,100,663,30,58,n15
t882,906.0,882,64,339,40,60,n23
t883,907.0,883,26,770,10,23,n17
t884,907.0,884,12,116,20,55,n17
t885,907.0,885,31,994,10,87,n21
t886,908.0,886,72,827,20,61,n23
t887,909.0,887,77,845,30,51,n13
t888,909.0,888,76,136,30,51,n45
t889,910.0,889,51,671,30,47,n5
t890,911.0,890,68,578,30,39,n34
t891,912.0,891,61,540,20,61,n32
t892,916.0,892,27,427,10,51,n5
t893,916.0,893,39,591,40,48,n16
t894,916.0,894,93,712,20,95,n44
t895,919.0,895,65,108,40,38,n34
t896,919.0,896,44,683,40,36,n46
t897,920.0,897,81,222,10,20,n24
t898,922.0,898,55,766,20,83,n3
t899,924.0,899,29,599,10,30,n16
t900,924.0,900,16,786,30,45,n19
t901,924.0,901,67,960,30,45,n26
t902,925.0,902,53,571,40,77,n12
t903,928.0,903,52,750,20,21,n33
t904,929.0,904,76,392,20,99,n22
t905,930.0,905,90,837,10,34,n49
t906,932.0,906,93,852,10,44,n47
t907,932.0,907,54,713,20,37,n49
t908,934.0,908,82,879,40,56,n10
t909,935.0,909,87,145,30,97,n0
t910,935.0,910,75,627,40,81,n1
t911,936.0,911,28,261,20,97,n10
t912,937.0,912,16,635,20,20,n29
t913,939.0,913,17,106,30,26,n16
t914,939.0,914,39,876,40,24,n47
t915,940.0,915,34,992,20,35,n12
t916,941.0,916,83,262,10,85,n14
t917,942.0,917,16,792,40,97,n1
t918,942.0,918,83,386,30,67,n13
t919,942.0,919,66,364,10,25,n25
t920,943.0,920,29,942,20,65,n40
t921,944.0,921,46,668,20,64,n10
t922,944.0,922,13,178,40,89,n11
t923,944.0,923,45,292,10,60,n32
t924,945.0,924,33,238,20,54,n27
t925,946.0,925,29,908,40,77,n10
t926,947.0,926,95,655,20,42,n21
t927,948.0,927,68,244,30,90,n6
t928,949.0,928,16,106,20,76,n34
t929,949.0,929,37,300,40,96,n49
t930,950.0,930,83,453,10,94,n6
t931,954.0,931,10,515,30,64,n24
t932,957.0,932,76,698,20,73,n46
t933,959.0,933,68,843,20,25,n5
t934,959.0,934,96,887,10,48,n32
t935,960.0,935,11,685,20,38,n32
t936,961.0,936,24,922,40,47,n22
t937,962.0,937,99,450,30,72,n16
t938,964.0,938,93,111,20,82,n32
t939,966.0,939,83,378,40,21,n5
t940,967.0,940,56,424,10,73,n43
t941,969.0,941,99,692,10,44,n17
t942,970.0,942,35,919,10,76,n24
t943,971.0,943,41,194,20,81,n25
t944,973.0,944,36,214,10,67,n44
t945,976.0,945,52,421,30,34,n24
t946,976.0,946,48,120,40,39,n46
t947,978.0,947,53,564,10,74,n37
t948,979.0,948,91,788,40,54,n22
t949,980.0,949,76,969,20,42,n37
t950,984.0,950,91,144,30,65,n47
t951,985.0,951,96,741,40,88,n21
t952,988.0,952,40,251,30,54,n0
t953,989.0,953,15,483,20,70,n39
t954,991.0,954,69,354,40,47,n19
t955,993.0,955,75,480,10,49,n40
t956,995.0,956,59,131,10,41,n46
t957,996.0,957,50,600,20,55,n7
t958,996.0,958,24,814,30,94,n19
t959,997.0,959,63,657,20,90,n33
t960,999.0,960,94,409,10,34,n48
t961,1002.0,961,71,612,30,61,n2
t962,1003.0,962,23,129,20,42,n1
t963,1004.0,963,57,951,20,37,n26
t964,1005.0,964,65,210,40,64,n35
t965,1007.0,965,18,202,40,71,n15
t966,1007.0,966,45,875,10,60,n29
t967,1007.0,967,60,426,20,75,n30
t968,1008.0,968,43,416,30,41,n16
t969,1008.0,969,27,897,30,27,n35
t970,1010.0,970,58,238,10,25,n8
t971,1011.0,971,99,225,20,86,n27
t972,1011.0,972,78,813,20,24,n27
t973,1012.0,973,99,700,20,30,n1
t974,1012.0,974,73,299,10,96,n13
t975,1013.0,975,89,508,30,67,n13
t976,1013.0,976,13,568,40,32,n20
t977,1014.0,977,86,597,10,43,n20
t978,1017.0,978,53,871,30,72,n0
t979,1017.0,979,46,812,40,80,n23
t980,1020.0,980,91,253,20,88,n6
t981,1020.0,981,91,667,10,29,n12
t982,1020.0,982,64,627,30,60,n19
t983,1020.0,983,60,543,40,37,n27
t984,1020.0,984,56,201,20,65,n43
t985,1021.0,985,95,135,40,94,n19
t986,1021.0,986,93,148,40,81,n33
t987,1022.0,987,66,480,20,32,n23
t988,1023.0,988,44,781,40,97,n28
t989,1026.0,989,50,270,30,75,n8
t990,1026.0,990,37,550,30,54,n40
t991,1028.0,991,24,672,20,20,n11
t992,1028.0,992,25,723,10,67,n21
t993,1029.0,993,33,523,30,79,n12
t994,1029.0,994,51,120,30,48,n20
t995,1029.0,995,19,448,40,35,n27
t996,1030.0,996,46,192,20,23,n21
t997,1031.0,997,37,811,10,80,n3
t998,1031.0,998,48,396,30,42,n32
t999,1031.0,999,52,251,10,65,n36
t1000,1034.0,1000,10,927,10,26,n8
t1001,1034.0,1001,88,797,10,77,n10
t1002,1035.0,1002,46,921,40,43,n48
t1003,1037.0,1003,66,838,10,49,n16
t1004,1038.0,1004,13,845,20,34,n26
t1005,1038.0,1005,16,913,30,45,n38
t1006,1040.0,1006,29,608,30,73,n13
t1007,1042.0,1007,20,669,40,72,n26
t1008,1043.0,1008,63,756,30,68,n9
t1009,1046.0,1009,99,625,20,24,n21
t1010,1047.0,1010,20,816,20,85,n0
t1011,1049.0,1011,49,923,40,75,n15
t1012,1049.0,1012,16,221,40,96,n25
t1013,1049.0,1013,92,903,20,30,n28
t1014,1050.0,1014,63,189,10,43,n48
t1015,1051.0,1015,90,773,20,72,n17
t1016,1052.0,1016,75,884,30,65,n15
t1017,1052.0,1017,36,115,10,95,n39
t1018,1053.0,1018,41,836,10,88,n36
t1019,1054.0,1019,72,576,30,28,n9
t1020,1054.0,1020,49,871,30,69,n37
t1021,1056.0,1021,40,408,40,25,n6
t1022,1056.0,1022,82,487,40,77,n30
t1023,1056.0,1023,80,824,40,92,n36
t1024,1056.0,1024,78,311,10,76,n48
t1025,1057.0,1025,72,537,20,93,n15
t1026,1057.0,1026,58,925,20,49,n45
t1027,1061.0,1027,37,481,10,53,n0
t1028,1061.0,1028,74,261,10,42,n16
t1029,1062.0,1029,59,660,40,64,n24
t1030,1062.0,1030,52,260,10,88,n28
t1031,1062.0,1031,12,691,20,72,n28
t1032,1063.0,1032,17,907,40,73,n6
t1033,1063.0,1033,67,494,20,25,n34
t1034,1064.0,1034,73,727,10,27,n4
t1035,1065.0,1035,95,856,30,79,n16
t1036,1065.0,1036,80,917,20,70,n21
t1037,1066.0,1037,20,188,40,31,n14
t1038,1066.0,1038,49,261,30,38,n49
t1039,1067.0,1039,52,241,10,41,n5
t1040,1067.0,1040,91,806,30,59,n22
t1041,1067.0,1041,70,391,10,43,n39
t1042,1068.0,1042,83,706,30,24,n16
t1043,1068.0,1043,58,171,40,66,n48
t1044,1069.0,1044,100,492,20,72,n22
t1045,1069.0,1045,41,372,10,90,n46
t1046,1070.0,1046,64,972,20,28,n41
t1047,1071.0,1047,84,273,20,38,n4
t1048,1072.0,1048,90,219,30,50,n20
t1049,1073.0,1049,75,804,10,34,n5
t1050,1073.0,1050,15,430,30,27,n49
t1051,1074.0,1051,58,612,40,74,n25
t1052,1074.0,1052,43,757,10,83,n43
t1053,1075.0,1053,69,179,40,23,n34
t1054,1075.0,1054,99,522,10,63,n38
t1055,1076.0,1055,52,922,10,34,n9
t1056,1077.0,1056,36,624,10,87,n26
t1057,1079.0,1057,17,657,40,71,n37
t1058,1081.0,1058,95,797,20,55,n14
t1059,1081.0,1059,27,478,30,38,n18
t1060,1083.0,1060,48,856,10,64,n13
t1061,1084.0,1061,31,207,20,25,n12
t1062,1085.0,1062,24,762,30,20,n10
t1063,1085.0,1063,82,124,40,56,n28
t1064,1086.0,1064,98,183,30,75,n2
t1065,1088.0,1065,82,161,40,69,n24
t1066,1090.0,1066,59,101,40,27,n22
t1067,1090.0,1067,14,205,20,64,n31
t1068,1090.0,1068,40,384,10,24,n41
t1069,1093.0,1069,33,977,10,86,n3
t1070,1093.0,1070,38,980,30,97,n20
t1071,1094.0,1071,85,411,20,68,n43
t1072,1095.0,1072,52,442,20,29,n27
t1073,1095.0,1073,22,542,30,55,n32
t1074,1096.0,1074,44,137,30,51,n33
t1075,1098.0,1075,53,101,10,23,n0
t1076,1099.0,1076,96,592,20,78,n45
t1077,1100.0,1077,62,239,10,85,n47
t1078,1101.0,1078,52,828,20,100,n4
t1079,1101.0,1079,28,917,20,89,n21
t1080,1101.0,1080,92,777,30,31,n41
t1081,1102.0,1081,66,462,40,45,n17
t1082,1102.0,1082,52,680,30,20,n32
t1083,1103.0,1083,93,324,20,32,n0
t1084,1103.0,1084,38,664,30,33,n29
t1085,1103.0,1085,10,384,40,51,n49
t1086,1103.0,1086,19,345,20,77,n49
t1087,1105.0,1087,28,956,10,86,n33
t1088,1106.0,1088,86,776,10,32,n21
t1089,1107.0,1089,78,297,40,85,n0
t1090,1107.0,1090,80,208,40,80,n9
t1091,1107.0,1091,39,563,20,50,n11
t1092,1108.0,1092,87,114,30,92,n47
t1093,1109.0,1093,76,687,20,37,n37
t1094,1109.0,1094,93,876,40,85,n37
t1095,1110.0,1095,19,220,30,54,n49
t1096,1111.0,1096,23,156,30,27,n27
t1097,1112.0,1097,26,158,30,74,n11
t1098,1113.0,1098,60,480,30,70,n4
t1099,1114.0,1099,25,260,30,55,n5
t1100,1115.0,1100,91,516,10,34,n18
t1101,1120.0,1101,50,405,20,78,n2
t1102,1120.0,1102,84,907,10,37,n44
t1103,1121.0,1103,54,375,40,25,n38
t1104,1121.0,1104,67,138,40,99,n49
t1105,1123.0,1105,73,273,20,50,n2
t1106,1123.0,1106,79,937,20,83,n37
t1107,1124.0,1107,99,516,20,64,n46
t1108,1126.0,1108,46,827,40,89,n32
t1109,1126.0,1109,23,805,10,88,n36
t1110,1127.0,1110,66,621,10,90,n20
t1111,1130.0,1111,19,774,10,45,n0
t1112,1130.0,1112,26,414,30,36,n49
t1113,1131.0,1113,35,926,30,96,n34
t1114,1132.0,1114,18,284,40,90,n13
t1115,1132.0,1115,59,960,20,60,n28
t1116,1134.0,1116,15,866,20,81,n21
t1117,1135.0,1117,92,803,30,84,n22
t1118,1137.0,1118,98,467,30,37,n9
t1119,1137.0,1119,18,899,40,93,n29
t1120,1138.0,1120,16,940,10,79,n9
t1121,1138.0,1121,97,767,40,29,n19
t1122,1138.0,1122,29,410,30,75,n45
t1123,1139.0,1123,38,237,30,24,n3
t1124,1141.0,1124,62,989,10,97,n2
t1125,1141.0,1125,82,105,20,85,n4
t1126,1142.0,1126,60,626,40,62,n6
t1127,1142.0,1127,83,923,10,29,n20
t1128,1142.0,1128,49,720,30,85,n21
t1129,1142.0,1129,12,547,30,70,n45
t1130,1143.0,1130,38,374,30,30,n0
t1131,1144.0,1131,82,947,10,72,n29
t1132,1146.0,1132,57,478,40,80,n37
t1133,1148.0,1133,100,993,20,43,n22
t1134,1150.0,1134,17,196,10,91,n24
t1135,1150.0,1135,31,961,10,100,n37
t1136,1152.0,1136,11,595,30,20,n13
t1137,1152.0,1137,57,918,20,38,n18
t1138,1155.0,1138,33,297,40,48,n13
t1139,1155.0,1139,98,700,20,42,n42
t1140,1156.0,1140,97,139,20,82,n39
t1141,1159.0,1141,92,693,10,20,n6
t1142,1159.0,1142,51,101,30,34,n16
t1143,1159.0,1143,76,643,30,90,n26
t1144,1159.0,1144,47,579,20,87,n31
t1145,1161.0,1145,58,848,30,72,n1
t1146,1161.0,1146,16,944,30,50,n22
t1147,1163.0,1147,82,698,10,69,n12
t1148,1163.0,1148,11,169,10,61,n21
t1149,1163.0,1149,12,549,30,78,n45
t1150,1164.0,1150,25,691,40,57,n30
t1151,1164.0,1151,90,748,30,46,n35
t1152,1165.0,1152,66,583,10,66,n27
t1153,1165.0,1153,24,950,10,54,n29
t1154,1165.0,1154,77,653,10,55,n33
t1155,1166.0,1155,66,225,30,72,n16
t1156,1168.0,1156,80,127,40,74,n9
t1157,1168.0,1157,73,897,40,71,n15
t1158,1169.0,1158,25,629,20,33,n12
t1159,1169.0,1159,11,277,20,35,n34
t1160,1170.0,1160,72,567,30,68,n4
t1161,1170.0,1161,92,667,30,47,n5
t1162,1170.0,1162,23,469,20,55,n27
t1163,1171.0,1163,12,756,20,74,n23
t1164,1172.0,1164,71,758,20,57,n18
t1165,1172.0,1165,45,788,30,74,n42
t1166,1176.0,1166,28,312,40,20,n14
t1167,1176.0,1167,53,874,20,100,n41
t1168,1178.0,1168,98,747,20,20,n32
t1169,1178.0,1169,50,840,30,91,n38
t1170,1180.0,1170,67,123,40,97,n0
t1171,1180.0,1171,83,979,20,94,n5
t1172,1180.0,1172,86,743,30,74,n49
t1173,1181.0,1173,93,229,30,81,n28
t1174,1181.0,1174,14,304,40,71,n46
t1175,1183.0,1175,71,994,40,80,n29
t1176,1183.0,1176,53,244,20,22,n47
t1177,1184.0,1177,71,570,40,54,n15
t1178,1184.0,1178,41,873,20,95,n31
t1179,1186.0,1179,49,365,30,98,n22
t1180,1188.0,1180,72,718,40,71,n2
t1181,1188.0,1181,10,990,40,45,n44
t1182,1190.0,1182,47,101,30,44,n25
t1183,1190.0,1183,28,484,40,59,n28
t1184,1192.0,1184,27,462,10,85,n24
t1185,1192.0,1185,56,807,10,36,n25
t1186,1193.0,1186,74,538,30,86,n5
t1187,1194.0,1187,19,136,30,57,n6
t1188,1198.0,1188,66,438,40,83,n8
t1189,1198.0,1189,11,371,20,43,n10
t1190,1199.0,1190,97,705,10,67,n45
t1191,1200.0,1191,93,590,10,77,n0
t1192,1200.0,1192,57,893,40,84,n12
t1193,1203.0,1193,42,400,10,40,n21
t1194,1204.0,1194,80,516,10,34,n36
t1195,1204.0,1195,70,512,10,25,n48
t1196,1206.0,1196,59,639,20,39,n6
t1197,1206.0,1197,89,458,20,59,n14
t1198,1207.0,1198,16,374,30,46,n33
t1199,1208.0,1199,53,375,30,76,n43
t1200,1209.0,1200,45,188,20,26,n34
t1201,1210.0,1201,98,811,30,92,n5
t1202,1210.0,1202,75,961,40,71,n41
t1203,1211.0,1203,100,825,20,31,n13
t1204,1213.0,1204,15,311,40,32,n29
t1205,1215.0,1205,94,155,20,47,n16
t1206,1215.0,1206,100,316,20,57,n31
t1207,1218.0,1207,68,553,20,21,n32
t1208,1218.0,1208,69,789,10,46,n33
t1209,1219.0,1209,48,884,20,52,n26
t1210,1219.0,1210,15,586,40,85,n46
t1211,1221.0,1211,66,255,20,78,n46
t1212,1222.0,1212,42,903,40,80,n5
t1213,1222.0,1213,87,504,20,78,n18
t1214,1222.0,1214,95,751,10,92,n26
t1215,1223.0,1215,48,181,30,45,n4
t1216,1224.0,1216,31,735,40,94,n44
t1217,1225.0,1217,50,195,30,66,n15
t1218,1225.0,1218,44,401,20,49,n24
t1219,1227.0,1219,83,599,30,20,n38
t1220,1228.0,1220,53,263,20,69,n39
t1221,1229.0,1221,19,174,20,47,n2
t1222,1230.0,1222,81,975,40,52,n15
t1223,1233.0,1223,46,586,10,69,n25
t1224,1235.0,1224,84,610,40,83,n8
t1225,1235.0,1225,70,558,30,66,n16
t1226,1236.0,1226,99,548,20,68,n4
t1227,1238.0,1227,60,802,20,20,n7
t1228,1238.0,1228,38,855,20,31,n49
t1229,1241.0,1229,86,848,20,84,n16
t1230,1242.0,1230,52,402,30,39,n37
t1231,1243.0,1231,87,555,40,47,n18
t1232,1243.0,1232,27,668,20,72,n44
t1233,1244.0,1233,64,136,40,69,n13
t1234,1245.0,1234,39,230,20,56,n26
t1235,1245.0,1235,44,858,30,54,n32
t1236,1246.0,1236,99,343,30,34,n0
t1237,1247.0,1237,49,701,20,20,n22
t1238,1247.0,1238,67,901,40,41,n30
t1239,1248.0,1239,44,186,10,35,n20
t1240,1249.0,1240,26,159,40,55,n4
t1241,1250.0,1241,12,495,10,73,n31
t1242,1251.0,1242,67,779,30,44,n35
t1243,1252.0,1243,12,272,30,24,n18
t1244,1254.0,1244,13,945,30,58,n16
t1245,1256.0,1245,58,966,30,82,n43
t1246,1257.0,1246,72,278,40,98,n16
t1247,1260.0,1247,38,798,10,71,n5
t1248,1260.0,1248,52,585,20,64,n32
t1249,1261.0,1249,69,510,10,70,n6
t1250,1261.0,1250,83,904,30,90,n9
t1251,1261.0,1251,18,555,10,99,n31
t1252,1263.0,1252,96,114,40,96,n27
t1253,1263.0,1253,22,695,20,88,n27
t1254,1264.0,1254,87,243,40,97,n23
t1255,1265.0,1255,44,776,20,47,n45
t1256,1267.0,1256,43,606,20,49,n9
t1257,1267.0,1257,85,262,30,72,n14
t1258,1267.0,1258,94,844,30,69,n37
t1259,1268.0,1259,47,528,20,95,n10
t1260,1269.0,1260,11,925,40,60,n25
t1261,1270.0,1261,40,221,40,100,n30
t1262,1271.0,1262,51,824,10,40,n3
t1263,1271.0,1263,48,679,10,74,n38
t1264,1273.0,1264,64,393,10,31,n23
t1265,1274.0,1265,12,784,10,28,n7
t1266,1275.0,1266,78,763,40,38,n7
t1267,1275.0,1267,14,688,10,27,n44
t1268,1276.0,1268,72,635,40,82,n31
t1269,1277.0,1269,95,167,20,50,n7
t1270,1278.0,1270,27,198,30,62,n1
t1271,1278.0,1271,14,669,20,77,n18
t1272,1280.0,1272,18,389,40,83,n7
t1273,1280.0,1273,78,230,30,69,n14
t1274,1281.0,1274,81,709,30,51,n41
t1275,1282.0,1275,42,311,10,56,n41
t1276,1283.0,1276,96,915,10,60,n0
t1277,1287.0,1277,39,969,40,82,n8
t1278,1288.0,1278,96,719,30,59,n15
t1279,1288.0,1279,65,197,30,92,n34
t1280,1290.0,1280,31,562,20,63,n13
t1281,1291.0,1281,81,594,40,47,n20
t1282,1291.0,1282,96,743,30,68,n32
t1283,1292.0,1283,91,989,20,42,n9
t1284,1293.0,1284,59,912,40,97,n10
t1285,1296.0,1285,96,737,10,67,n11
t1286,1299.0,1286,48,282,30,99,n16
t1287,1300.0,1287,98,348,20,54,n5
t1288,1300.0,1288,89,275,30,93,n23
t1289,1301.0,1289,61,975,20,30,n16
t1290,1302.0,1290,29,134,30,98,n6
t1291,1305.0,1291,100,289,10,32,n16
t1292,1305.0,1292,79,668,10,23,n31
t1293,1306.0,1293,25,332,10,97,n15
t1294,1307.0,1294,93,831,10,83,n22
t1295,1307.0,1295,91,699,40,45,n47
t1296,1310.0,1296,10,534,20,48,n39
t1297,1311.0,1297,24,805,40,91,n3
t1298,1311.0,1298,11,412,40,23,n28
t1299,1313.0,1299,75,446,40,67,n8
t1300,1313.0,1300,65,431,10,99,n12
t1301,1314.0,1301,75,783,20,56,n42
t1302,1316.0,1302,36,739,10,56,n31
t1303,1317.0,1303,27,603,10,65,n3
t1304,1317.0,1304,17,431,40,82,n34
t1305,1317.0,1305,47,335,20,69,n46
t1306,1318.0,1306,74,126,30,57,n8
t1307,1319.0,1307,13,105,20,35,n41
t1308,1319.0,1308,45,618,20,39,n45
t1309,1322.0,1309,69,237,40,32,n6
t1310,1324.0,1310,25,747,30,99,n1
t1311,1324.0,1311,65,102,10,70,n35
t1312,1325.0,1312,50,396,30,55,n19
t1313,1326.0,1313,47,395,30,65,n28
t1314,1331.0,1314,40,285,20,80,n42
t1315,1332.0,1315,10,684,10,34,n14
t1316,1333.0,1316,73,786,30,67,n45
t1317,1334.0,1317,62,738,40,87,n42
t1318,1335.0,1318,87,547,20,36,n43
t1319,1336.0,1319,78,862,10,71,n34
t1320,1337.0,1320,87,191,40,92,n2
t1321,1337.0,1321,62,334,30,81,n46
t1322,1340.0,1322,53,544,20,46,n10
t1323,1340.0,1323,61,460,30,97,n17
t1324,1341.0,1324,86,671,10,84,n28
t1325,1341.0,1325,75,365,10,88,n34
t1326,1342.0,1326,20,430,40,96,n18
t1327,1342.0,1327,87,642,20,21,n40
t1328,1343.0,1328,58,548,40,65,n0
t1329,1343.0,1329,85,235,30,56,n8
t1330,1344.0,1330,33,700,20,39,n45
t1331,1345.0,1331,100,907,30,24,n5
t1332,1345.0,1332,100,994,30,86,n21
t1333,1345.0,1333,63,659,10,55,n45
t1334,1346.0,1334,45,918,10,43,n10
t1335,1346.0,1335,76,166,30,50,n22
t1336,1347.0,1336,12,199,30,30,n9
t1337,1351.0,1337,72,160,10,67,n8
t1338,1351.0,1338,67,422,10,50,n34
