TaskName,GenerationTime,TaskID,TaskSize,CyclesPerBit,TransBitRate,DDL,SrcName
t695,675.0,695,86,599,20,33,n29
t696,676.0,696,64,232,40,71,n0
t697,676.0,697,45,160,10,62,n21
t698,678.0,698,62,803,10,27,n14
t699,680.0,699,72,560,10,74,n27
t700,682.0,700,27,250,30,71,n7
t701,683.0,701,50,969,40,74,n1
t702,683.0,702,20,875,30,54,n4
t703,683.0,703,10,537,20,54,n22
t704,684.0,704,16,417,40,82,n22
t705,685.0,705,40,935,40,96,n27
t706,686.0,706,63,222,40,33,n12
t707,686.0,707,10,227,20,96,n15
t708,687.0,708,95,557,30,51,n0
t709,687.0,709,35,471,30,46,n1
t710,687.0,710,90,881,10,71,n24
t711,687.0,711,57,184,30,38,n24
t712,688.0,712,27,481,30,63,n3
t713,688.0,713,10,335,10,82,n4
t714,690.0,714,18,984,30,44,n5
t715,690.0,715,85,430,30,60,n24
t716,691.0,716,71,789,20,71,n1
t717,691.0,717,59,339,20,54,n9
t718,691.0,718,32,180,10,65,n14
t719,692.0,719,36,442,10,37,n28
t720,693.0,720,44,240,30,65,n6
t721,695.0,721,21,786,30,35,n29
t722,698.0,722,78,530,40,58,n14
t723,699.0,723,78,595,40,59,n1
t724,699.0,724,81,416,30,67,n11
t725,700.0,725,45,241,20,77,n24
t726,703.0,726,18,504,20,71,n5
t727,703.0,727,79,567,40,100,n24
t728,705.0,728,67,616,20,83,n6
t729,705.0,729,51,356,30,87,n13
t730,705.0,730,15,370,20,27,n25
t731,707.0,731,63,834,30,38,n26
t732,708.0,732,90,118,30,42,n17
t733,710.0,733,87,232,20,28,n10
t734,712.0,734,77,581,40,93,n1
t735,715.0,735,63,422,10,41,n5
t736,715.0,736,89,424,20,67,n12
t737,717.0,737,31,954,40,95,n1
t738,718.0,738,79,823,30,86,n6
t739,720.0,739,29,496,40,76,n19
t740,721.0,740,47,654,20,46,n20
t741,722.0,741,96,135,30,35,n19
t742,723.0,742,76,173,30,33,n10
t743,724.0,743,26,190,20,23,n4
t744,724.0,744,87,127,30,48,n22
t745,724.0,745,57,306,30,37,n26
t746,724.0,746,98,735,30,81,n27
t747,725.0,747,96,612,30,92,n28
t748,726.0,748,34,408,20,70,n9
t749,726.0,749,49,881,40,33,n11
t750,727.0,750,45,531,30,77,n9
t751,729.0,751,64,142,30,65,n29
t752,730.0,752,40,181,20,94,n5
t753,730.0,753,63,893,20,20,n10
t754,731.0,754,41,929,30,64,n7
t755,733.0,755,23,241,20,71,n11
t756,733.0,756,63,911,10,64,n12
t757,733.0,757,35,844,20,100,n16
t758,734.0,758,81,199,40,98,n10
t759,735.0,759,98,338,30,21,n22
t760,738.0,760,37,890,10,46,n2
t761,738.0,761,39,541,30,89,n13
t762,738.0,762,70,193,40,64,n25
t763,740.0,763,25,772,30,89,n5
t764,746.0,764,51,593,40,41,n6
t765,746.0,765,98,887,30,96,n11
t766,747.0,766,79,530,30,54,n0
t767,747.0,767,91,141,10,52,n11
t768,752.0,768,97,471,10,88,n20
t769,753.0,769,98,673,30,52,n5
t770,753.0,770,32,173,10,48,n20
t771,753.0,771,15,601,30,75,n25
t772,754.0,772,81,576,30,60,n4
t773,754.0,773,30,881,20,22,n29
t774,756.0,774,38,825,30,57,n20
t775,757.0,775,42,664,40,83,n6
t776,757.0,776,49,307,20,93,n11
t777,758.0,777,11,181,20,84,n10
t778,759.0,778,85,982,40,68,n7
t779,760.0,779,71,369,10,56,n5
t780,760.0,780,99,501,20,26,n12
t781,761.0,781,62,234,40,38,n21
t782,761.0,782,99,758,10,97,n22
t783,762.0,783,11,522,20,54,n5
t784,762.0,784,65,266,40,51,n15
t785,763.0,785,52,683,30,85,n4
t786,764.0,786,39,900,40,60,n17
t787,764.0,787,75,578,10,67,n25
t788,766.0,788,20,464,30,41,n4
t789,766.0,789,56,677,10,31,n25
t790,766.0,790,92,465,40,59,n27
t791,767.0,791,41,146,30,63,n21
t792,768.0,792,70,562,30,60,n23
t793,769.0,793,46,438,30,26,n4
t794,773.0,794,90,402,30,49,n28
t795,774.0,795,100,386,30,41,n0
t796,777.0,796,55,524,20,75,n10
t797,777.0,797,60,666,30,27,n25
t798,778.0,798,34,219,30,61,n6
t799,778.0,799,64,904,40,43,n16
t800,779.0,800,33,163,10,32,n1
t801,779.0,801,80,804,40,61,n3
t802,779.0,802,93,464,30,89,n12
t803,780.0,803,43,654,10,56,n18
t804,781.0,804,36,728,10,23,n28
t805,782.0,805,12,548,40,23,n5
t806,782.0,806,95,455,20,34,n13
t807,783.0,807,59,393,20,44,n12
t808,786.0,808,24,846,10,73,n3
t809,787.0,809,63,331,30,52,n17
t810,790.0,810,95,524,30,82,n3
t811,790.0,811,68,191,10,45,n28
t812,793.0,812,44,922,30,77,n8
t813,793.0,813,12,208,10,25,n11
t814,793.0,814,60,231,40,84,n23
t815,796.0,815,27,682,10,21,n11
t816,797.0,816,90,238,40,26,n19
t817,803.0,817,83,899,20,93,n28
t818,804.0,818,52,302,40,66,n13
t819,806.0,819,61,110,20,100,n5
t820,807.0,820,94,776,30,37,n3
t821,809.0,821,57,327,30,31,n25
t822,811.0,822,43,110,20,78,n16
t823,813.0,823,37,772,10,46,n0
t824,813.0,824,17,844,40,58,n24
t825,816.0,825,46,329,40,97,n7
t826,816.0,826,70,221,10,48,n8
t827,816.0,827,20,331,30,65,n14
t828,817.0,828,37,794,20,68,n16
t829,817.0,829,51,772,20,91,n18
t830,817.0,830,33,878,30,82,n19
t831,819.0,831,31,604,10,46,n16
t832,824.0,832,18,890,30,34,n20
t833,826.0,833,76,160,20,69,n0
t834,826.0,834,44,728,40,45,n1
t835,826.0,835,61,469,20,60,n6
t836,827.0,836,81,692,20,54,n25
t837,829.0,837,31,193,10,99,n9
t838,830.0,838,63,897,40,83,n22
t839,831.0,839,36,567,40,94,n1
t840,831.0,840,44,427,40,37,n13
t841,832.0,841,27,925,40,25,n16
t842,834.0,842,69,339,20,26,n3
t843,836.0,843,39,675,10,72,n6
t844,837.0,844,90,391,40,39,n8
t845,838.0,845,12,776,30,50,n1
t846,838.0,846,59,250,40,69,n13
t847,839.0,847,12,817,10,71,n27
t848,840.0,848,15,932,10,75,n21
t849,840.0,849,31,957,40,67,n25
t850,841.0,850,77,163,20,73,n29
t851,842.0,851,41,425,10,90,n13
t852,842.0,852,26,384,40,55,n14
t853,842.0,853,96,500,40,67,n19
t854,842.0,854,65,286,20,80,n29
t855,843.0,855,85,728,10,99,n5
t856,843.0,856,59,454,20,62,n15
t857,843.0,857,85,300,20,99,n17
t858,844.0,858,94,207,20,20,n7
t859,844.0,859,75,530,40,21,n9
t860,847.0,860,12,550,20,77,n16
t861,847.0,861,36,679,30,22,n26
t862,849.0,862,42,216,20,37,n1
t863,849.0,863,49,211,20,37,n18
t864,850.0,864,44,165,10,44,n29
t865,851.0,865,62,973,30,36,n12
t866,853.0,866,78,719,20,43,n0
t867,853.0,867,69,888,40,61,n20
t868,854.0,868,89,441,20,42,n15
t869,855.0,869,11,355,10,97,n8
t870,856.0,870,68,646,40,89,n2
t871,856.0,871,41,273,10,55,n25
t872,857.0,872,48,596,40,67,n16
t873,857.0,873,35,670,40,95,n26
t874,858.0,874,43,856,30,96,n8
t875,858.0,875,47,256,30,67,n10
t876,858.0,876,32,445,10,88,n22
t877,861.0,877,45,404,40,69,n4
t878,862.0,878,47,841,40,46,n14
t879,864.0,879,91,936,30,55,n26
t880,868.0,880,82,502,40,98,n5
t881,868.0,881,51,338,10,31,n13
t882,872.0,882,16,175,20,36,n6
t883,877.0,883,91,628,10,69,n4
t884,877.0,884,58,809,30,80,n22
t885,877.0,885,25,514,40,73,n23
t886,879.0,886,76,914,10,80,n7
t887,879.0,887,70,150,40,72,n14
t888,880.0,888,91,990,10,28,n3
t889,880.0,889,82,877,10,83,n6
t890,882.0,890,55,184,30,62,n3
t891,882.0,891,30,555,20,21,n7
t892,882.0,892,59,621,30,27,n10
t893,883.0,893,92,264,10,82,n15
t894,883.0,894,30,410,30,59,n23
t895,884.0,895,65,258,40,59,n19
t896,885.0,896,42,328,20,51,n0
t897,885.0,897,83,557,40,67,n29
t898,890.0,898,18,656,40,21,n10
t899,891.0,899,46,475,40,83,n23
t900,892.0,900,66,703,40,49,n28
t901,894.0,901,83,423,10,97,n18
t902,895.0,902,48,691,20,65,n28
t903,896.0,903,62,629,20,49,n28
t904,897.0,904,92,275,10,48,n28
t905,898.0,905,19,490,20,78,n3
t906,898.0,906,11,868,20,78,n14
t907,900.0,907,83,134,10,40,n0
t908,902.0,908,41,297,30,43,n8
t909,903.0,909,72,700,10,23,n7
t910,903.0,910,44,916,20,64,n14
t911,904.0,911,23,165,30,74,n4
t912,904.0,912,97,349,10,64,n15
t913,907.0,913,98,975,40,62,n2
t914,907.0,914,88,127,20,60,n22
t915,907.0,915,87,207,30,74,n24
t916,908.0,916,46,118,10,39,n18
t917,910.0,917,72,793,20,81,n17
t918,911.0,918,75,304,30,64,n3
t919,912.0,919,86,106,40,41,n6
t920,914.0,920,59,697,20,36,n0
t921,914.0,921,50,255,10,68,n29
t922,915.0,922,89,382,10,58,n8
t923,918.0,923,49,809,20,88,n26
t924,919.0,924,94,464,40,33,n13
t925,920.0,925,27,385,30,97,n2
t926,920.0,926,41,988,10,27,n19
t927,920.0,927,42,931,20,46,n22
t928,924.0,928,23,553,10,86,n16
t929,924.0,929,52,270,30,87,n23
t930,925.0,930,95,755,30,75,n0
t931,925.0,931,30,308,10,25,n13
t932,926.0,932,27,625,40,22,n0
t933,926.0,933,26,506,10,25,n18
t934,927.0,934,35,395,20,54,n20
t935,928.0,935,15,945,20,36,n6
t936,928.0,936,61,660,10,81,n21
t937,929.0,937,57,316,10,85,n11
t938,929.0,938,74,904,20,72,n15
t939,930.0,939,44,843,30,33,n0
t940,931.0,940,28,347,30,81,n12
t941,932.0,941,83,790,20,60,n19
t942,932.0,942,92,484,10,50,n27
t943,932.0,943,12,580,20,30,n29
t944,933.0,944,32,809,30,59,n4
t945,934.0,945,35,831,40,46,n0
t946,935.0,946,56,749,40,78,n10
t947,937.0,947,49,755,30,82,n0
t948,938.0,948,60,240,10,72,n2
t949,940.0,949,90,945,30,91,n16
t950,942.0,950,74,296,40,33,n22
t951,945.0,951,39,444,40,59,n1
t952,945.0,952,51,915,30,30,n6
t953,946.0,953,28,975,20,80,n8
t954,950.0,954,65,259,10,41,n27
t955,950.0,955,94,974,40,33,n27
t956,953.0,956,35,393,10,37,n1
t957,954.0,957,50,263,30,26,n24
t958,955.0,958,96,675,40,28,n10
t959,955.0,959,93,500,20,32,n17
t960,957.0,960,97,591,30,33,n7
t961,957.0,961,82,764,30,100,n28
t962,960.0,962,22,762,40,63,n8
t963,960.0,963,100,471,30,100,n13
t964,961.0,964,94,454,10,54,n21
t965,963.0,965,97,395,30,29,n0
t966,963.0,966,56,594,20,21,n7
t967,964.0,967,77,770,10,96,n9
t968,964.0,968,33,534,20,74,n25
t969,966.0,969,65,403,40,75,n10
t970,967.0,970,38,999,10,33,n4
t971,969.0,971,69,988,10,81,n18
t972,970.0,972,60,658,10,85,n4
t973,971.0,973,54,408,40,82,n9
t974,973.0,974,81,654,30,95,n17
t975,973.0,975,91,723,40,89,n26
t976,975.0,976,39,514,20,75,n6
t977,975.0,977,59,952,20,56,n15
t978,976.0,978,37,370,10,86,n14
t979,977.0,979,87,131,40,35,n19
t980,977.0,980,15,103,10,82,n26
t981,978.0,981,30,666,20,93,n1
t982,979.0,982,57,409,30,47,n16
t983,979.0,983,44,573,30,76,n25
t984,980.0,984,30,450,20,58,n0
t985,981.0,985,52,539,30,100,n4
t986,981.0,986,62,680,30,63,n17
t987,981.0,987,40,148,40,80,n28
t988,982.0,988,13,915,40,29,n16
t989,982.0,989,34,207,40,28,n21
t990,985.0,990,50,888,10,65,n3
t991,985.0,991,48,779,20,23,n26
t992,986.0,992,55,246,20,86,n0
t993,986.0,993,90,667,10,97,n5
t994,986.0,994,52,830,30,84,n22
t995,989.0,995,24,463,30,54,n5
t996,989.0,996,33,788,10,32,n8
t997,990.0,997,29,698,20,22,n5
t998,990.0,998,23,388,40,53,n27
t999,992.0,999,43,174,10,38,n27
t1000,993.0,1000,41,952,30,88,n26
t1001,995.0,1001,52,774,20,26,n11
t1002,996.0,1002,84,349,20,47,n7
t1003,996.0,1003,92,641,30,87,n16
t1004,996.0,1004,85,213,20,55,n19
t1005,997.0,1005,66,320,10,36,n28
t1006,998.0,1006,44,795,30,78,n0
t1007,998.0,1007,74,593,20,31,n3
t1008,998.0,1008,45,169,40,95,n11
t1009,999.0,1009,94,492,10,60,n9
t1010,1000.0,1010,50,672,20,26,n16
t1011,1000.0,1011,73,115,20,30,n20
t1012,1001.0,1012,76,793,40,36,n0
t1013,1003.0,1013,49,451,10,22,n19
t1014,1004.0,1014,88,309,20,41,n23
t1015,1006.0,1015,99,425,30,89,n19
t1016,1006.0,1016,37,868,30,82,n21
t1017,1006.0,1017,44,597,10,33,n29
t1018,1007.0,1018,11,423,30,97,n9
t1019,1008.0,1019,66,703,30,45,n0
t1020,1008.0,1020,39,785,20,92,n7
t1021,1010.0,1021,87,673,30,41,n14
t1022,1010.0,1022,51,198,20,100,n28
t1023,1013.0,1023,58,834,30,53,n2
t1024,1013.0,1024,83,701,10,51,n4
t1025,1014.0,1025,86,287,20,41,n12
t1026,1014.0,1026,69,365,20,43,n20
t1027,1015.0,1027,30,592,20,33,n9
t1028,1015.0,1028,25,127,40,61,n10
t1029,1016.0,1029,82,912,30,72,n21
t1030,1017.0,1030,77,503,40,81,n12
t1031,1018.0,1031,72,423,10,51,n5
t1032,1018.0,1032,96,982,10,60,n14
t1033,1019.0,1033,17,791,40,38,n6
t1034,1020.0,1034,56,444,20,29,n14
t1035,1020.0,1035,35,290,40,40,n22
t1036,1021.0,1036,99,139,30,76,n3
t1037,1022.0,1037,13,492,10,29,n3
t1038,1022.0,1038,84,512,10,49,n4
t1039,1022.0,1039,80,673,10,44,n17
t1040,1022.0,1040,59,467,30,42,n17
t1041,1022.0,1041,12,903,10,20,n22
t1042,1023.0,1042,49,277,40,29,n4
t1043,1023.0,1043,62,990,30,44,n13
t1044,1024.0,1044,69,951,40,60,n7
t1045,1024.0,1045,90,605,10,64,n14
t1046,1025.0,1046,97,432,40,57,n7
t1047,1025.0,1047,27,235,10,63,n21
t1048,1025.0,1048,89,100,30,67,n21
t1049,1025.0,1049,54,936,20,94,n25
t1050,1026.0,1050,44,919,40,58,n5
t1051,1027.0,1051,80,437,20,23,n12
t1052,1027.0,1052,79,707,10,64,n20
t1053,1029.0,1053,40,952,30,28,n4
t1054,1029.0,1054,16,765,40,79,n4
t1055,1029.0,1055,70,703,40,32,n14
t1056,1030.0,1056,28,778,20,82,n20
t1057,1032.0,1057,10,717,10,76,n9
t1058,1032.0,1058,49,190,20,76,n16
t1059,1032.0,1059,70,784,20,86,n20
t1060,1033.0,1060,93,123,30,49,n16
t1061,1033.0,1061,85,598,40,95,n25
t1062,1034.0,1062,81,201,10,95,n17
t1063,1034.0,1063,79,122,40,36,n26
t1064,1034.0,1064,76,639,10,84,n28
t1065,1039.0,1065,23,161,30,86,n18
t1066,1041.0,1066,29,180,20,47,n0
t1067,1042.0,1067,82,906,20,43,n12
t1068,1043.0,1068,26,813,40,42,n3
t1069,1043.0,1069,89,699,30,26,n14
t1070,1045.0,1070,17,156,20,40,n11
t1071,1045.0,1071,90,976,30,29,n19
t1072,1045.0,1072,97,841,20,29,n21
t1073,1046.0,1073,15,757,10,89,n9
t1074,1051.0,1074,54,550,20,98,n27
t1075,1052.0,1075,45,231,20,68,n9
t1076,1055.0,1076,72,620,30,84,n21
t1077,1058.0,1077,62,631,20,88,n25
t1078,1058.0,1078,21,306,20,60,n26
t1079,1059.0,1079,60,797,30,61,n11
t1080,1059.0,1080,40,979,40,54,n11
t1081,1060.0,1081,16,732,10,77,n8
t1082,1061.0,1082,13,451,30,50,n6
t1083,1062.0,1083,35,475,40,27,n2
t1084,1064.0,1084,38,396,40,68,n6
t1085,1068.0,1085,95,195,20,49,n3
t1086,1068.0,1086,17,587,20,91,n10
t1087,1068.0,1087,93,872,30,87,n17
t1088,1068.0,1088,48,952,10,21,n25
t1089,1070.0,1089,89,209,30,89,n6
t1090,1070.0,1090,93,782,30,52,n8
t1091,1070.0,1091,31,897,40,84,n10
t1092,1071.0,1092,41,213,10,30,n20
t1093,1072.0,1093,62,348,40,37,n10
t1094,1072.0,1094,11,577,40,92,n15
t1095,1072.0,1095,45,430,10,69,n16
t1096,1072.0,1096,10,425,40,37,n21
t1097,1074.0,1097,68,889,40,88,n28
t1098,1075.0,1098,65,362,40,70,n29
t1099,1077.0,1099,14,396,10,52,n21
t1100,1078.0,1100,97,308,10,51,n11
t1101,1079.0,1101,98,947,20,69,n16
t1102,1080.0,1102,21,167,20,22,n4
t1103,1081.0,1103,70,336,10,70,n8
t1104,1082.0,1104,35,161,40,94,n22
t1105,1083.0,1105,28,917,20,89,n3
t1106,1084.0,1106,65,823,10,31,n3
t1107,1085.0,1107,64,451,40,25,n19
t1108,1086.0,1108,31,356,40,66,n2
t1109,1086.0,1109,60,463,40,63,n18
t1110,1087.0,1110,78,302,40,32,n25
t1111,1089.0,1111,79,662,20,96,n17
t1112,1089.0,1112,85,916,10,29,n18
t1113,1090.0,1113,86,693,20,81,n6
t1114,1091.0,1114,65,216,30,27,n1
t1115,1092.0,1115,40,632,40,96,n21
t1116,1093.0,1116,21,249,40,28,n15
t1117,1093.0,1117,98,495,20,53,n25
t1118,1097.0,1118,67,335,30,59,n29
t1119,1098.0,1119,56,923,30,99,n9
t1120,1100.0,1120,21,775,20,36,n9
t1121,1101.0,1121,46,479,40,62,n5
t1122,1101.0,1122,55,837,20,42,n22
t1123,1103.0,1123,51,179,30,52,n10
t1124,1104.0,1124,45,418,20,91,n4
t1125,1105.0,1125,74,663,40,88,n8
t1126,1108.0,1126,46,720,10,96,n22
t1127,1109.0,1127,22,302,20,50,n24
t1128,1110.0,1128,94,452,30,22,n13
t1129,1110.0,1129,21,128,20,52,n22
t1130,1111.0,1130,17,442,40,87,n16
t1131,1112.0,1131,54,144,30,67,n18
t1132,1113.0,1132,36,232,20,61,n11
t1133,1113.0,1133,53,379,10,64,n27
t1134,1114.0,1134,58,839,20,84,n29
t1135,1116.0,1135,81,466,10,98,n19
t1136,1116.0,1136,90,827,40,64,n29
t1137,1117.0,1137,33,561,10,97,n15
t1138,1120.0,1138,34,929,30,20,n0
t1139,1120.0,1139,62,984,40,33,n15
t1140,1120.0,1140,84,274,10,89,n24
t1141,1121.0,1141,38,146,40,86,n15
t1142,1122.0,1142,80,933,30,27,n5
t1143,1123.0,1143,22,921,10,74,n4
t1144,1124.0,1144,93,671,20,63,n3
t1145,1124.0,1145,37,129,10,97,n11
t1146,1125.0,1146,89,876,30,43,n9
t1147,1126.0,1147,25,281,10,41,n9
t1148,1126.0,1148,62,744,40,100,n12
t1149,1126.0,1149,16,323,30,90,n21
t1150,1127.0,1150,29,886,20,97,n4
t1151,1127.0,1151,76,393,30,91,n23
t1152,1128.0,1152,31,511,10,85,n3
t1153,1128.0,1153,20,382,20,31,n19
t1154,1129.0,1154,99,729,40,89,n17
t1155,1132.0,1155,42,164,10,21,n1
t1156,1132.0,1156,29,110,10,92,n9
t1157,1134.0,1157,42,838,20,81,n19
t1158,1135.0,1158,70,831,30,68,n9
t1159,1135.0,1159,17,501,10,68,n10
t1160,1136.0,1160,49,512,40,73,n7
t1161,1136.0,1161,99,941,40,58,n13
t1162,1136.0,1162,22,473,10,99,n17
t1163,1136.0,1163,61,296,30,46,n26
t1164,1136.0,1164,67,324,10,74,n29
t1165,1138.0,1165,14,633,20,87,n21
t1166,1138.0,1166,30,603,10,98,n26
t1167,1141.0,1167,51,223,30,77,n15
t1168,1141.0,1168,97,369,40,33,n22
t1169,1142.0,1169,22,218,10,77,n5
t1170,1143.0,1170,14,657,10,96,n7
t1171,1143.0,1171,40,441,30,86,n11
t1172,1145.0,1172,19,467,10,56,n17
t1173,1146.0,1173,64,322,30,48,n20
t1174,1146.0,1174,29,990,30,99,n29
t1175,1147.0,1175,14,631,30,64,n5
t1176,1148.0,1176,72,665,30,31,n16
t1177,1151.0,1177,57,832,20,62,n19
t1178,1151.0,1178,63,950,30,20,n25
t1179,1152.0,1179,97,928,10,34,n16
t1180,1152.0,1180,55,363,10,55,n28
t1181,1157.0,1181,95,217,10,88,n23
t1182,1157.0,1182,16,400,10,41,n26
t1183,1158.0,1183,40,824,20,67,n3
t1184,1159.0,1184,54,932,10,73,n14
t1185,1160.0,1185,40,382,10,60,n10
t1186,1162.0,1186,67,183,30,56,n12
t1187,1164.0,1187,49,612,40,64,n16
t1188,1164.0,1188,70,982,20,94,n23
t1189,1165.0,1189,51,736,20,25,n23
t1190,1167.0,1190,92,679,20,38,n4
t1191,1167.0,1191,98,292,10,97,n6
t1192,1167.0,1192,53,216,40,86,n18
t1193,1167.0,1193,12,536,10,53,n19
t1194,1168.0,1194,90,847,20,99,n24
t1195,1169.0,1195,25,390,20,87,n18
t1196,1170.0,1196,86,962,30,23,n16
t1197,1171.0,1197,16,110,40,37,n13
t1198,1174.0,1198,35,354,40,25,n28
t1199,1175.0,1199,79,405,40,89,n4
t1200,1175.0,1200,19,696,30,79,n23
t1201,1176.0,1201,99,463,40,21,n23
t1202,1177.0,1202,23,510,20,93,n19
t1203,1177.0,1203,49,131,10,94,n26
t1204,1178.0,1204,96,651,40,32,n2
t1205,1178.0,1205,14,883,10,95,n16
t1206,1178.0,1206,36,386,10,64,n24
t1207,1179.0,1207,17,113,30,24,n27
t1208,1180.0,1208,58,551,10,62,n4
t1209,1181.0,1209,23,645,40,73,n2
t1210,1182.0,1210,99,801,20,79,n2
t1211,1182.0,1211,90,867,40,82,n7
t1212,1185.0,1212,57,814,20,27,n11
t1213,1186.0,1213,58,938,10,82,n2
t1214,1186.0,1214,73,221,40,77,n2
t1215,1188.0,1215,40,958,40,88,n16
t1216,1188.0,1216,17,179,20,88,n17
t1217,1189.0,1217,93,406,20,94,n25
t1218,1190.0,1218,15,427,20,99,n10
t1219,1190.0,1219,55,685,40,56,n11
t1220,1192.0,1220,89,453,40,86,n8
t1221,1193.0,1221,61,556,30,66,n16
t1222,1194.0,1222,60,385,40,50,n12
t1223,1196.0,1223,52,340,10,88,n19
t1224,1196.0,1224,14,941,10,69,n21
t1225,1196.0,1225,14,213,40,65,n28
t1226,1196.0,1226,34,267,30,46,n28
t1227,1198.0,1227,39,455,40,88,n29
t1228,1199.0,1228,32,526,30,80,n2
t1229,1199.0,1229,39,180,30,99,n27
t1230,1201.0,1230,62,348,10,90,n15
t1231,1202.0,1231,67,133,10,73,n11
t1232,1203.0,1232,68,335,40,28,n27
t1233,1203.0,1233,34,431,30,92,n29
t1234,1205.0,1234,36,179,10,34,n8
t1235,1206.0,1235,54,105,20,23,n1
t1236,1207.0,1236,47,510,20,24,n19
t1237,1208.0,1237,22,734,20,45,n7
t1238,1209.0,1238,36,420,40,75,n29
t1239,1210.0,1239,91,762,10,30,n2
t1240,1210.0,1240,32,316,40,51,n17
t1241,1210.0,1241,20,580,40,77,n20
t1242,1213.0,1242,38,158,40,52,n22
t1243,1214.0,1243,60,765,30,64,n23
t1244,1216.0,1244,63,437,20,63,n25
t1245,1216.0,1245,16,219,40,89,n27
t1246,1219.0,1246,33,393,20,93,n8
t1247,1219.0,1247,33,245,30,30,n22
t1248,1220.0,1248,98,956,20,98,n5
t1249,1220.0,1249,22,173,30,75,n10
t1250,1221.0,1250,38,946,40,83,n21
t1251,1222.0,1251,89,796,10,58,n26
t1252,1224.0,1252,49,710,10,55,n21
t1253,1224.0,1253,80,990,40,44,n22
t1254,1225.0,1254,73,826,40,84,n13
t1255,1226.0,1255,10,415,20,79,n20
t1256,1226.0,1256,31,557,20,73,n29
t1257,1229.0,1257,81,434,40,28,n5
t1258,1229.0,1258,44,393,20,46,n13
t1259,1230.0,1259,84,288,30,60,n6
t1260,1230.0,1260,61,904,30,26,n18
t1261,1230.0,1261,93,540,30,72,n27
t1262,1232.0,1262,87,982,10,68,n14
t1263,1233.0,1263,43,152,10,26,n11
t1264,1234.0,1264,37,409,20,61,n3
t1265,1240.0,1265,54,318,10,65,n10
t1266,1241.0,1266,27,969,20,98,n2
t1267,1241.0,1267,89,967,20,60,n5
t1268,1241.0,1268,18,254,30,65,n7
t1269,1241.0,1269,65,959,20,98,n29
t1270,1242.0,1270,49,600,30,92,n20
t1271,1243.0,1271,21,891,30,43,n1
t1272,1243.0,1272,52,113,40,98,n28
t1273,1245.0,1273,22,908,10,70,n9
t1274,1245.0,1274,79,708,10,51,n15
t1275,1245.0,1275,36,466,20,48,n21
t1276,1247.0,1276,93,229,30,35,n11
t1277,1247.0,1277,68,874,40,25,n18
t1278,1248.0,1278,42,911,10,97,n0
t1279,1248.0,1279,59,443,10,80,n9
t1280,1248.0,1280,83,868,40,72,n15
t1281,1249.0,1281,69,505,10,45,n28
t1282,1250.0,1282,51,792,10,22,n0
t1283,1251.0,1283,72,237,20,64,n6
t1284,1252.0,1284,67,275,40,22,n10
t1285,1252.0,1285,45,363,20,55,n14
t1286,1254.0,1286,44,137,40,86,n8
t1287,1256.0,1287,40,154,40,26,n4
t1288,1257.0,1288,30,900,20,81,n21
t1289,1259.0,1289,12,845,40,54,n0
t1290,1259.0,1290,95,613,40,53,n11
t1291,1260.0,1291,55,636,10,71,n4
t1292,1260.0,1292,88,283,30,84,n14
t1293,1261.0,1293,15,969,10,28,n26
t1294,1262.0,1294,98,765,20,54,n11
t1295,1263.0,1295,79,878,10,45,n4
t1296,1265.0,1296,99,448,20,28,n14
t1297,1265.0,1297,69,381,30,27,n25
t1298,1266.0,1298,53,126,30,80,n20
t1299,1267.0,1299,87,220,20,57,n0
t1300,1267.0,1300,98,197,40,29,n10
t1301,1267.0,1301,50,557,10,80,n16
t1302,1269.0,1302,55,103,30,37,n25
t1303,1269.0,1303,40,595,20,85,n29
t1304,1270.0,1304,46,683,10,58,n8
t1305,1270.0,1305,77,325,30,87,n12
t1306,1271.0,1306,37,140,20,67,n6
t1307,1271.0,1307,97,300,10,65,n16
t1308,1272.0,1308,32,828,20,79,n3
t1309,1272.0,1309,31,114,40,32,n4
t1310,1272.0,1310,21,689,40,65,n22
t1311,1273.0,1311,55,399,30,94,n10
t1312,1275.0,1312,26,908,10,88,n19
t1313,1276.0,1313,32,695,20,63,n1
t1314,1277.0,1314,87,414,10,71,n7
t1315,1277.0,1315,90,899,40,65,n7
t1316,1277.0,1316,78,166,10,47,n8
t1317,1280.0,1317,90,112,30,72,n6
t1318,1282.0,1318,69,901,20,69,n2
t1319,1282.0,1319,33,944,10,85,n13
t1320,1283.0,1320,96,116,40,93,n13
t1321,1284.0,1321,100,472,30,52,n24
t1322,1287.0,1322,55,269,40,90,n3
t1323,1288.0,1323,85,871,40,36,n7
t1324,1288.0,1324,41,813,40,48,n10
t1325,1288.0,1325,76,569,10,44,n14
t1326,1288.0,1326,58,648,10,46,n27
t1327,1289.0,1327,46,836,30,89,n8
t1328,1290.0,1328,88,914,40,93,n10
t1329,1290.0,1329,81,111,30,74,n16
t1330,1291.0,1330,63,408,20,38,n3
t1331,1292.0,1331,11,762,30,25,n19
t1332,1293.0,1332,62,704,40,83,n13
t1333,1293.0,1333,13,121,30,54,n27
t1334,1293.0,1334,74,131,10,97,n27
t1335,1294.0,1335,72,660,10,86,n0
t1336,1294.0,1336,64,588,10,55,n9
t1337,1294.0,1337,73,352,30,55,n28
t1338,1295.0,1338,29,350,30,86,n10
t1339,1296.0,1339,62,967,30,67,n1
t1340,1296.0,1340,51,944,30,40,n5
